file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,Problem,Package,File,Priority,Line,Description,Rule set,Rule,ClassName,HasBadSmell
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\webserver\api\multitenancy\RemoveAppAPI.java,io.supertokens.webserver.api.multitenancy.RemoveAppAPI,class,12,13,1,12,7,3,0,13,3,1.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,1,1,0,1,0,0,1,0,4,31,1,0,0,1,0,7,2,7,0,6,2,0,0,0,62,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\session\refreshToken\RefreshToken.java,io.supertokens.session.refreshToken.RefreshToken,class,17,19,2,17,14,3,0,23,10,0.0,0.0,0.0,5,5,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,124,5,0,4,4,0,7,4,16,4,16,2,0,4,0,72,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\inmemorydb\QueryExecutorTemplate.java,io.supertokens.inmemorydb.QueryExecutorTemplate,interface,6,26,20,6,5,1,0,8,6,0.0,0.0,0.0,4,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,27,4,0,1,5,0,0,0,6,0,5,2,0,0,0,28,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\WebserverTest.java,io.supertokens.test.WebserverTest,class,18,19,1,18,58,2,0,45,276,1.0,0.0,0.0,24,2,22,2,0,0,22,0,0,0,1,0,1,0,0,0,0,0,86,750,1,2,10,22,6,343,111,129,17,110,2,14,1,0,206,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\webserver\api\core\GetUserByIdAPI.java,io.supertokens.webserver.api.core.GetUserByIdAPI,class,12,13,1,12,8,3,0,9,3,0.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,3,42,1,0,3,2,0,8,2,9,0,7,3,0,0,0,44,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\ProcessConsumer.java,io.supertokens.test.ProcessConsumer,interface,1,2,1,1,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\ImportUserWithPasswordHashAPITest.java,io.supertokens.test.emailpassword.api.ImportUserWithPasswordHashAPITest,class,13,13,0,13,48,1,0,27,66,1.0,0.0,0.0,12,1,12,0,0,0,12,0,0,0,1,0,1,0,0,0,0,0,44,410,10,0,23,13,0,312,82,129,9,129,1,0,0,0,155,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\webserver\api\passwordless\CreateCodeAPI.java,io.supertokens.webserver.api.passwordless.CreateCodeAPI,class,13,14,1,13,11,3,0,17,3,1.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,1,1,0,1,0,0,1,0,10,53,1,0,3,1,0,22,6,12,1,12,1,0,0,0,79,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\passwordless\api\PasswordlessUserGetAPITest2_11.java,io.supertokens.test.passwordless.api.PasswordlessUserGetAPITest2_11,class,15,16,1,15,15,1,0,28,15,1.0,0.0,0.0,6,2,5,1,0,0,5,0,0,0,1,0,1,0,0,0,0,0,23,163,3,0,5,3,7,93,27,41,2,38,2,0,0,0,67,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\passwordless\Passwordless.java,io.supertokens.passwordless.Passwordless$ConsumeCodeResponse,innerclass,3,3,0,3,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,5,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,5,0,5,0,0,0,0,16,9,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\cli\src\main\java\io\supertokens\cli\httpRequest\HTTPRequest.java,io.supertokens.cli.httpRequest.HTTPRequest,class,5,7,2,5,15,1,0,21,1,0.5,,,2,2,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,2,72,5,2,6,4,2,7,3,17,3,11,3,0,0,0,55,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\cronjobs\deleteExpiredDashboardSessions\DeleteExpiredDashboardSessions.java,io.supertokens.cronjobs.deleteExpiredDashboardSessions.DeleteExpiredDashboardSessions,class,9,11,2,9,11,3,0,8,9,0.5,0.3,0.3,6,2,4,1,1,0,5,0,0,0,1,1,1,0,0,0,1,0,1,40,7,0,2,1,2,3,3,2,2,2,2,0,0,0,46,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\webserver\api\multitenancy\BaseCreateOrUpdate.java,io.supertokens.webserver.api.multitenancy.BaseCreateOrUpdate,class,17,21,4,17,28,3,3,23,3,0.0,0.0,0.0,3,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,83,1,2,10,1,1,10,3,15,3,5,2,0,0,0,84,1025,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\GeneratePasswordResetTokenAPITest4_0.java,io.supertokens.test.emailpassword.api.GeneratePasswordResetTokenAPITest4_0,class,12,12,0,12,20,1,0,27,21,1.0,0.0,0.0,7,1,7,0,0,0,7,0,0,0,1,0,1,0,0,0,0,0,17,134,5,0,9,4,0,76,26,27,1,27,2,0,0,0,71,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\emailverification\api\RevokeTokenAPITest2_8.java,io.supertokens.test.emailverification.api.RevokeTokenAPITest2_8,class,12,13,1,12,9,1,0,17,10,1.0,0.0,0.0,5,1,4,1,0,0,4,0,0,0,1,0,1,0,0,0,0,0,6,51,3,0,2,2,1,10,3,8,0,10,2,0,0,2,49,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\emailpassword\ParsedFirebaseSCryptResponse.java,io.supertokens.emailpassword.ParsedFirebaseSCryptResponse,class,1,4,3,1,15,1,0,4,0,0.25,0.0,0.0,2,1,2,0,0,0,2,0,0,0,10,5,6,4,0,0,5,0,2,52,4,1,6,1,1,6,9,20,0,17,3,0,0,0,40,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\webserver\api\usermetadata\RemoveUserMetadataAPI.java,io.supertokens.webserver.api.usermetadata.RemoveUserMetadataAPI,class,10,11,1,10,5,3,0,8,3,1.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,1,1,0,1,0,0,1,0,3,29,1,0,0,2,0,5,2,6,0,6,2,0,0,0,53,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantUserAssociation.java,io.supertokens.test.multitenant.api.TestTenantUserAssociation,class,22,23,1,22,46,1,0,64,0,0.04761905,0.9,0.9,21,1,20,1,0,0,20,0,0,0,1,0,0,0,0,1,0,0,56,317,18,2,17,1,9,246,8,94,0,76,2,0,0,0,105,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\userIdMapping\api\RemoveUserIdMappingAPITest.java,io.supertokens.test.userIdMapping.api.RemoveUserIdMappingAPITest,class,12,12,0,12,25,1,0,30,21,1.0,0.0,0.0,7,1,7,0,0,0,7,0,0,0,1,0,1,0,0,0,0,0,31,252,5,0,11,7,0,162,52,46,7,46,2,0,0,0,84,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\session\RefreshTokenTest.java,io.supertokens.test.session.RefreshTokenTest,class,10,10,0,10,11,1,0,27,21,1.0,0.0,0.0,7,1,7,0,0,0,7,0,0,0,1,0,1,0,0,0,0,0,9,79,3,0,0,2,0,30,1,17,4,15,1,0,0,0,66,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\signingkeys\AccessTokenSigningKey.java,io.supertokens.signingkeys.AccessTokenSigningKey,class,33,37,4,33,49,2,0,43,0,0.63492066,0.78571427,1.0,9,3,8,1,0,0,8,0,0,2,7,3,0,7,0,0,5,0,17,235,8,4,8,12,1,10,5,50,15,47,6,0,0,4,125,1,1,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\EmailVerificationTest.java,io.supertokens.test.accountlinking.api.EmailVerificationTest,class,12,12,0,12,4,1,0,29,3,1.0,0.0,0.0,3,1,3,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,5,37,1,0,1,0,0,19,4,9,0,9,1,0,0,0,33,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\passwordless\Passwordless.java,io.supertokens.passwordless.Passwordless$DeviceWithCodes,innerclass,2,2,0,2,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,6,9,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\HelloAPITest.java,io.supertokens.test.HelloAPITest,class,16,16,0,16,19,1,0,21,21,1.0,0.0,0.0,7,1,7,0,0,0,7,0,0,0,1,0,1,0,0,0,0,0,37,137,3,6,3,3,0,96,26,27,0,25,2,0,0,0,63,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\multitenancy\exception\AnotherPrimaryUserWithPhoneNumberAlreadyExistsException.java,io.supertokens.multitenancy.exception.AnotherPrimaryUserWithPhoneNumberAlreadyExistsException,class,0,1,1,0,1,3,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\authRecipe\AuthRecipe.java,io.supertokens.authRecipe.AuthRecipe$CanLinkAccountsResult,innerclass,0,0,0,0,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,10,9,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\dashboard\DashboardTest.java,io.supertokens.test.dashboard.DashboardTest,class,16,16,0,16,28,1,0,43,26,0.875,0.0,0.0,8,1,8,0,0,0,8,0,0,0,2,0,1,1,0,0,1,0,19,215,6,3,10,1,1,71,58,53,1,50,2,0,0,0,81,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\ee\src\test\java\io\supertokens\ee\test\EETest.java,io.supertokens.ee.test.EETest$Anonymous10,anonymous,0,0,0,0,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,1,0,1,0,1,0,0,11,-1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\cronjobs\deleteExpiredTotpTokens\DeleteExpiredTotpTokens.java,io.supertokens.cronjobs.deleteExpiredTotpTokens.DeleteExpiredTotpTokens,class,11,13,2,11,10,3,0,13,9,0.5,0.3,0.3,6,2,4,1,1,0,5,0,0,0,1,1,1,0,0,0,1,0,6,39,7,0,2,0,0,4,3,6,3,6,2,0,0,0,52,1,1,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\webserver\api\multitenancy\ListTenantsAPI.java,io.supertokens.webserver.api.multitenancy.ListTenantsAPI,class,12,13,1,12,6,3,0,12,3,1.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,1,1,0,1,0,0,1,0,1,32,1,1,0,1,0,6,2,8,1,8,2,0,0,0,57,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\cli\src\main\java\io\supertokens\cli\commandHandler\hashingCalibrate\HashingCalibrateHandler.java,io.supertokens.cli.commandHandler.hashingCalibrate.HashingCalibrateHandler,class,7,9,2,7,33,4,0,27,36,0.0,0.0,0.0,9,0,3,4,2,0,5,0,0,0,0,0,0,0,0,0,0,0,75,205,6,5,8,2,7,101,36,52,59,36,3,0,1,1,177,1,54,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\session\api\RefreshSessionAPITest2_21.java,io.supertokens.test.session.api.RefreshSessionAPITest2_21,class,11,12,1,11,6,1,0,21,10,1.0,0.0,0.0,5,2,4,1,0,0,4,0,0,0,1,0,1,0,0,0,0,0,10,74,0,0,0,0,0,71,14,19,0,19,0,0,0,0,53,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\webserver\api\totp\CreateOrUpdateTotpDeviceAPI.java,io.supertokens.webserver.api.totp.CreateOrUpdateTotpDeviceAPI,class,13,14,1,13,19,3,0,11,6,1.0,0.0,0.0,4,0,2,0,2,0,4,0,0,0,1,1,0,1,0,0,1,0,11,93,1,0,1,4,0,29,8,19,0,19,2,0,0,0,82,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\DeleteUserTest.java,io.supertokens.test.accountlinking.api.DeleteUserTest,class,14,15,1,14,42,1,0,32,55,1.0,0.0,0.0,11,1,9,2,0,0,9,0,0,0,1,0,1,0,0,0,0,0,11,236,7,0,31,0,37,77,8,48,0,48,1,0,0,0,53,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\session\refreshToken\RefreshTokenKey.java,io.supertokens.session.refreshToken.RefreshTokenKey,class,20,23,3,20,28,2,0,23,0,0.5,0.5,0.5,6,3,4,2,0,0,4,0,0,0,4,1,0,4,0,0,3,0,5,122,7,2,9,8,0,3,0,18,0,15,5,0,0,2,79,1,1,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\session\api\SessionRegenerateAPITest2_7.java,io.supertokens.test.session.api.SessionRegenerateAPITest2_7,class,11,11,0,11,6,1,0,19,15,1.0,0.0,0.0,6,1,6,0,0,0,6,0,0,0,1,0,1,0,0,0,0,0,20,137,0,0,0,0,0,127,22,51,2,51,0,0,0,0,65,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\session\info\TokenInfo.java,io.supertokens.session.info.TokenInfo,class,0,4,4,0,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,3,0,3,0,0,0,3,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\webserver\api\core\EEFeatureFlagAPI.java,io.supertokens.webserver.api.core.EEFeatureFlagAPI,class,11,12,1,11,4,3,0,11,3,0.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,3,29,1,0,0,1,0,6,1,5,0,6,2,0,0,1,40,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\jwt\api\JWTSigningAPITest2_9.java,io.supertokens.test.jwt.api.JWTSigningAPITest2_9,class,13,13,0,13,26,1,0,31,78,1.0,0.0,0.0,13,1,13,0,0,0,13,0,0,0,1,0,1,0,0,0,0,0,25,227,0,0,7,6,0,146,39,66,1,66,1,0,0,0,124,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\webserver\api\totp\VerifyTotpDeviceAPI.java,io.supertokens.webserver.api.totp.VerifyTotpDeviceAPI,class,11,12,1,11,11,3,0,11,3,1.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,1,1,0,1,0,0,1,0,5,55,1,0,0,1,0,20,5,9,0,9,2,0,0,0,60,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\CronjobTest.java,io.supertokens.test.CronjobTest$PerTenantCronjob,innerclass,4,4,0,4,6,2,0,4,8,0.70000005,0.0,0.0,5,1,3,1,1,0,4,0,0,0,2,1,0,1,0,1,1,0,0,24,4,0,0,1,0,2,2,2,0,2,1,0,0,0,34,8,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\emailverification\api\MultitenantAPITest.java,io.supertokens.test.emailverification.api.MultitenantAPITest,class,16,17,1,16,12,1,0,30,0,0.59375,0.6,0.6,8,1,5,3,0,0,5,0,0,0,2,0,0,0,0,2,0,0,9,89,5,0,3,0,0,48,12,17,0,17,1,0,0,0,67,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\cronjobs\CronTask.java,io.supertokens.cronjobs.CronTask,class,12,24,12,12,36,2,10,26,30,0.6666667,0.27272728,0.3181818,12,0,5,0,6,1,12,2,0,0,6,0,0,4,2,0,5,0,16,150,1,7,2,5,0,9,2,21,9,13,7,0,0,1,62,1025,9,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\webserver\api\core\JWKSPublicAPI.java,io.supertokens.webserver.api.core.JWKSPublicAPI,class,10,11,1,10,6,3,0,8,10,0.0,0.0,0.0,5,0,2,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,1,26,3,0,0,1,0,3,1,3,0,3,1,0,0,0,53,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\ActiveUserTest.java,io.supertokens.test.accountlinking.api.ActiveUserTest,class,24,25,1,24,8,1,0,29,21,1.0,0.0,0.0,7,1,3,0,0,4,7,0,0,0,1,0,1,0,0,0,0,0,16,82,5,0,1,0,0,49,16,17,3,15,1,0,0,0,57,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\PasswordlessQueries.java,io.supertokens.inmemorydb.queries.PasswordlessQueries,class,30,33,3,30,102,1,0,87,1225,0.0,0.0,0.0,50,50,40,9,0,1,41,0,0,0,0,0,0,0,0,0,0,0,135,804,71,26,11,6,5,203,150,105,59,153,4,0,5,62,148,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestPermissionChecks.java,io.supertokens.test.multitenant.api.TestPermissionChecks$TestCase,innerclass,1,1,0,1,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,3,0,3,0,0,0,3,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,10,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\authRecipe\exception\RecipeUserIdAlreadyLinkedWithPrimaryUserIdException.java,io.supertokens.authRecipe.exception.RecipeUserIdAlreadyLinkedWithPrimaryUserIdException,class,0,1,1,0,1,3,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\PathRouterTest.java,io.supertokens.test.PathRouterTest$Anonymous16,anonymous,3,3,0,3,3,1,0,4,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,1,0,2,1,0,1,0,1,0,0,0,17,-1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\PathRouterTest.java,io.supertokens.test.PathRouterTest$Anonymous15,anonymous,3,3,0,3,3,1,0,4,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,1,0,2,1,0,1,0,1,0,0,0,17,-1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\PathRouterTest.java,io.supertokens.test.PathRouterTest$Anonymous18,anonymous,3,3,0,3,4,1,0,5,3,1.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,1,1,0,1,0,0,1,0,0,17,2,0,0,1,0,2,2,1,1,1,1,0,0,0,30,-1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\session\AccessTokenSigningKeyTest.java,io.supertokens.test.session.AccessTokenSigningKeyTest,class,18,18,0,18,8,1,0,33,15,1.0,0.0,0.0,6,1,6,0,0,0,6,0,0,0,1,0,1,0,0,0,0,0,18,103,0,1,1,0,0,17,28,38,8,37,1,0,0,0,64,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\PathRouterTest.java,io.supertokens.test.PathRouterTest$Anonymous17,anonymous,3,3,0,3,3,1,0,4,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,1,0,2,1,0,1,0,1,0,0,0,17,-1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\config\CoreConfig.java,io.supertokens.config.CoreConfig$PASSWORD_HASHING_ALG,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\passwordless\api\PasswordlessDeleteCodeAPITest2_11.java,io.supertokens.test.passwordless.api.PasswordlessDeleteCodeAPITest2_11,class,14,14,0,14,9,1,0,21,10,1.0,0.0,0.0,5,1,5,0,0,0,5,0,0,0,1,0,1,0,0,0,0,0,10,67,3,0,3,1,0,25,7,20,0,19,1,0,0,0,66,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\PathRouterTest.java,io.supertokens.test.PathRouterTest$Anonymous19,anonymous,3,3,0,3,4,1,0,5,3,1.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,1,1,0,1,0,0,1,0,0,17,2,0,0,1,0,2,2,1,1,1,1,0,0,0,30,-1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\passwordless\api\PasswordlessDeleteCodesAPITest.java,io.supertokens.test.passwordless.api.PasswordlessDeleteCodesAPITest,class,13,13,0,13,4,1,0,22,3,1.0,0.0,0.0,3,1,3,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,6,32,1,0,1,0,0,12,2,11,0,11,1,0,0,0,49,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\PathRouterTest.java,io.supertokens.test.PathRouterTest$Anonymous10,anonymous,3,3,0,3,4,1,0,4,3,1.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,1,1,0,1,0,0,1,0,0,17,2,0,0,1,0,2,2,1,1,1,1,0,0,0,29,-1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\ThirdPartySignInUpAPITest2_8.java,io.supertokens.test.thirdparty.api.ThirdPartySignInUpAPITest2_8,class,11,12,1,11,21,1,0,29,21,1.0,0.0,0.0,7,2,7,0,0,0,7,0,0,0,1,0,1,0,0,0,0,0,19,135,4,0,10,4,2,87,18,26,3,26,2,0,0,0,60,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\ThirdPartySignInUpAPITest2_7.java,io.supertokens.test.thirdparty.api.ThirdPartySignInUpAPITest2_7,class,11,12,1,11,23,1,0,28,21,1.0,0.0,0.0,7,2,7,0,0,0,7,0,0,0,1,0,1,0,0,0,0,0,20,147,4,0,11,5,2,98,21,27,4,27,2,0,0,0,59,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\PathRouterTest.java,io.supertokens.test.PathRouterTest$Anonymous12,anonymous,3,3,0,3,4,1,0,4,3,1.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,1,1,0,1,0,0,1,0,0,17,2,0,0,1,0,3,2,1,1,1,1,0,0,0,29,-1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\PathRouterTest.java,io.supertokens.test.PathRouterTest$Anonymous11,anonymous,3,3,0,3,4,1,0,4,3,1.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,1,1,0,1,0,0,1,0,0,17,2,0,0,1,0,3,2,1,1,1,1,0,0,0,29,-1,0,,,,,,,,,,False
